ID Cliente;Zona;PaIs;Tipo de producto;Canal de venta;Prioridad;Fecha pedido;ID Pedido;Fecha envIo;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
C3142;NorteamErica;Greenland;Bebida;Offline;CrItica;24/07/2022;314270627;12/08/2022;8517; 47.45 € ; 31.79 € ; 404,131.65 € ; 270,755.43 € 
C1840;Europa;Lithuania;DomEstico;Offline;Baja;15/08/2021;184062469;20/09/2021;7030; 668.27 € ; 502.54 € ; 4,697,938.10 € ; 3,532,856.20 € 
C9621;Africa;South Sudan;Cuidado personal;Offline;Baja;10/05/2022;962162721;15/06/2022;4185; 81.73 € ; 56.67 € ; 342,040.05 € ; 237,163.95 € 
C5642;Asia;Maldives;Ropa;Online;CrItica;7/09/2022;564245212;19/10/2022;1552; 109.28 € ; 35.84 € ; 169,602.56 € ; 55,623.68 € 
C1262;Asia;Kazakhstan;DomEstico;Offline;Media;3/12/2020;126296269;12/01/2021;2728; 668.27 € ; 502.54 € ; 1,823,040.56 € ; 1,370,929.12 € 
C8546;Africa;Kuwait;CosmEticos;Online;Baja;2/02/2020;854614722;5/02/2020;8343; 437.20 € ; 263.33 € ; 3,647,559.60 € ; 2,196,962.19 € 
C8758;Africa;Rwanda;Cuidado personal;Offline;Alta;23/09/2020;875811898;13/10/2020;1058; 81.73 € ; 56.67 € ; 86,470.34 € ; 59,956.86 € 
C1868;Africa;Cameroon;Cuidado personal;Offline;CrItica;18/05/2022;186811625;3/06/2022;566; 81.73 € ; 56.67 € ; 46,259.18 € ; 32,075.22 € 
C2048;Europa;Czech Republic;CArnicos;Offline;CrItica;6/02/2022;204850232;6/03/2022;8591; 421.89 € ; 364.69 € ; 3,624,456.99 € ; 3,133,051.79 € 
C6174;Africa;Equatorial Guinea;DomEstico;Offline;CrItica;28/08/2021;617476546;3/10/2021;3887; 668.27 € ; 502.54 € ; 2,597,565.49 € ; 1,953,372.98 € 
C7325;Africa;Liberia;Frutas;Online;CrItica;9/05/2020;732551896;5/06/2020;7240; 9.33 € ; 6.92 € ; 67,549.20 € ; 50,100.80 € 
C8282;Africa;The Gambia;Cuidado personal;Online;Alta;8/03/2022;828250110;10/04/2022;6468; 81.73 € ; 56.67 € ; 528,629.64 € ; 366,541.56 € 
C8030;Africa;Liberia;Cuidado personal;Online;Media;8/02/2020;803057515;22/03/2020;1419; 81.73 € ; 56.67 € ; 115,974.87 € ; 80,414.73 € 
C6257;Europa;Monaco;Material de oficina;Offline;Media;7/05/2020;625772941;15/06/2020;8974; 651.21 € ; 524.96 € ; 5,843,958.54 € ; 4,710,991.04 € 
C7855;Asia;Thailand;Snacks;Offline;Alta;17/12/2020;785507714;31/12/2020;8043; 152.58 € ; 97.44 € ; 1,227,200.94 € ; 783,709.92 € 
C9416;Africa;Cape Verde;Bebida;Offline;CrItica;1/11/2021;941685664;21/12/2021;4569; 47.45 € ; 31.79 € ; 216,799.05 € ; 145,248.51 € 
C3740;Africa;Rwanda;Frutas;Offline;Media;22/05/2020;374043118;2/07/2020;6526; 9.33 € ; 6.92 € ; 60,887.58 € ; 45,159.92 € 
C2326;Africa;Chad;Cuidado personal;Offline;Media;10/08/2021;232628905;1/09/2021;8917; 81.73 € ; 56.67 € ; 728,786.41 € ; 505,326.39 € 
C3878;Africa;Turkey;Cuidado personal;Online;Baja;15/04/2022;387804353;23/05/2022;8781; 81.73 € ; 56.67 € ; 717,671.13 € ; 497,619.27 € 
C7802;Africa;Tanzania;Ropa;Online;CrItica;23/01/2021;780243289;17/02/2021;183; 109.28 € ; 35.84 € ; 19,998.24 € ; 6,558.72 € 
C9709;Africa;Togo;Cuidado personal;Online;Media;8/09/2022;970932042;9/10/2022;9222; 81.73 € ; 56.67 € ; 753,714.06 € ; 522,610.74 € 
C5911;Australia y OceanIa;Marshall Islands;CArnicos;Offline;Alta;23/04/2022;591169440;4/06/2022;9029; 421.89 € ; 364.69 € ; 3,809,244.81 € ; 3,292,786.01 € 
C6925;CentroamErica y Caribe;Cuba;DomEstico;Online;Baja;14/03/2021;692566812;21/03/2021;4765; 668.27 € ; 502.54 € ; 3,184,306.55 € ; 2,394,603.10 € 
C5970;Africa;Guinea-Bissau;Material de oficina;Online;Baja;16/06/2022;597047984;2/07/2022;8621; 651.21 € ; 524.96 € ; 5,614,081.41 € ; 4,525,680.16 € 
C1468;Europa;Georgia;Bebida;Online;Alta;3/01/2021;146849286;23/01/2021;4822; 47.45 € ; 31.79 € ; 228,803.90 € ; 153,291.38 € 
C1545;CentroamErica y Caribe;The Bahamas;Frutas;Offline;Alta;9/03/2022;154519546;15/03/2022;4622; 9.33 € ; 6.92 € ; 43,123.26 € ; 31,984.24 € 
C1529;Europa;Ukraine;Frutas;Offline;CrItica;16/04/2020;152920091;17/05/2020;1308; 9.33 € ; 6.92 € ; 12,203.64 € ; 9,051.36 € 
C6452;Africa;Djibouti;Cereales;Online;CrItica;13/01/2020;645224750;14/02/2020;5197; 205.70 € ; 117.11 € ; 1,069,022.90 € ; 608,620.67 € 
C8549;CentroamErica y Caribe;Honduras;Material de oficina;Offline;CrItica;20/10/2020;854919850;5/11/2020;8637; 651.21 € ; 524.96 € ; 5,624,500.77 € ; 4,534,079.52 € 
C9758;Australia y OceanIa;Palau;Cereales;Online;CrItica;19/12/2020;975804221;13/01/2021;1008; 205.70 € ; 117.11 € ; 207,345.60 € ; 118,046.88 € 
C8219;Europa;Portugal;DomEstico;Offline;Baja;25/02/2022;821989190;11/03/2022;3723; 668.27 € ; 502.54 € ; 2,487,969.21 € ; 1,870,956.42 € 
C2778;Africa;Iraq;Alimento infantil;Offline;Baja;5/02/2022;277898585;6/03/2022;5222; 255.28 € ; 159.42 € ; 1,333,072.16 € ; 832,491.24 € 
C6482;Asia;Philippines;Verduras;Offline;Baja;21/10/2021;648268735;17/11/2021;5979; 154.06 € ; 90.93 € ; 921,124.74 € ; 543,670.47 € 
C6081;CentroamErica y Caribe;Barbados;Frutas;Offline;CrItica;31/03/2021;608148467;3/04/2021;3501; 9.33 € ; 6.92 € ; 32,664.33 € ; 24,226.92 € 
C2528;Africa;Mozambique;Cereales;Online;Baja;19/10/2020;252899110;5/11/2020;7321; 205.70 € ; 117.11 € ; 1,505,929.70 € ; 857,362.31 € 
C6481;Europa;Vatican City;Frutas;Online;Alta;1/09/2022;648194491;17/09/2022;4009; 9.33 € ; 6.92 € ; 37,403.97 € ; 27,742.28 € 
C6800;Africa;Kuwait;Snacks;Offline;Alta;20/11/2020;680020940;1/12/2020;2163; 152.58 € ; 97.44 € ; 330,030.54 € ; 210,762.72 € 
C2046;Africa;Gabon;Alimento infantil;Offline;CrItica;3/10/2022;204677283;3/10/2022;7411; 255.28 € ; 159.42 € ; 1,891,880.08 € ; 1,181,461.62 € 
C4987;Asia;Brunei;Ropa;Online;Media;5/09/2021;498774850;22/10/2021;7417; 109.28 € ; 35.84 € ; 810,529.76 € ; 265,825.28 € 
C2092;Africa;Iran;Frutas;Online;Alta;22/06/2021;209237468;22/06/2021;6871; 9.33 € ; 6.92 € ; 64,106.43 € ; 47,547.32 € 
C3033;Europa;Czech Republic;CosmEticos;Offline;CrItica;22/08/2020;303301465;16/09/2020;2498; 437.20 € ; 263.33 € ; 1,092,125.60 € ; 657,798.34 € 
C9185;Australia y OceanIa;Nauru;CArnicos;Offline;Alta;14/05/2022;918515670;7/06/2022;8053; 421.89 € ; 364.69 € ; 3,397,480.17 € ; 2,936,848.57 € 
C9127;Europa;Monaco;Snacks;Online;Baja;1/09/2021;912741410;11/09/2021;9321; 152.58 € ; 97.44 € ; 1,422,198.18 € ; 908,238.24 € 
C1141;Europa;Vatican City;Cereales;Offline;Baja;9/02/2021;114152514;21/03/2021;9121; 205.70 € ; 117.11 € ; 1,876,189.70 € ; 1,068,160.31 € 
C6712;Africa;Swaziland;Cuidado personal;Online;Baja;18/10/2020;671235311;15/11/2020;2300; 81.73 € ; 56.67 € ; 187,979.00 € ; 130,341.00 € 
C3027;CentroamErica y Caribe;Barbados;Alimento infantil;Online;Media;2/09/2022;302788627;3/10/2022;738; 255.28 € ; 159.42 € ; 188,396.64 € ; 117,651.96 € 
C8479;Europa;Slovakia;Cuidado personal;Online;Media;29/06/2020;847923791;16/07/2020;8347; 81.73 € ; 56.67 € ; 682,200.31 € ; 473,024.49 € 
C6160;Australia y OceanIa;Tuvalu;Alimento infantil;Online;Alta;20/04/2021;616064631;1/06/2021;6070; 255.28 € ; 159.42 € ; 1,549,549.60 € ; 967,679.40 € 
C2369;Europa;Austria;Frutas;Offline;Media;1/02/2021;236947476;28/02/2021;6879; 9.33 € ; 6.92 € ; 64,181.07 € ; 47,602.68 € 
C4106;Australia y OceanIa;Tonga;DomEstico;Online;Alta;16/07/2020;410621154;15/08/2020;779; 668.27 € ; 502.54 € ; 520,582.33 € ; 391,478.66 € 
C5574;CentroamErica y Caribe;Dominica;Frutas;Online;Baja;1/10/2020;557446992;24/10/2020;9807; 9.33 € ; 6.92 € ; 91,499.31 € ; 67,864.44 € 
C1680;Australia y OceanIa;Samoa ;CosmEticos;Offline;Alta;13/10/2021;168098819;28/10/2021;3031; 437.20 € ; 263.33 € ; 1,325,153.20 € ; 798,153.23 € 
C1535;Australia y OceanIa;Kiribati;Verduras;Offline;Alta;30/03/2021;153562963;29/04/2021;1548; 154.06 € ; 90.93 € ; 238,484.88 € ; 140,759.64 € 
C5951;CentroamErica y Caribe;Panama;Ropa;Offline;Baja;5/06/2021;595138251;4/07/2021;3489; 109.28 € ; 35.84 € ; 381,277.92 € ; 125,045.76 € 
C2944;Asia;Uzbekistan;Alimento infantil;Online;Baja;4/03/2022;294436013;11/04/2022;9014; 255.28 € ; 159.42 € ; 2,301,093.92 € ; 1,437,011.88 € 
C8233;Africa;Swaziland;Alimento infantil;Online;CrItica;16/04/2022;823380076;3/05/2022;5317; 255.28 € ; 159.42 € ; 1,357,323.76 € ; 847,636.14 € 
C6742;Africa;Saudi Arabia;Frutas;Online;Alta;31/12/2020;674206769;15/02/2021;1620; 9.33 € ; 6.92 € ; 15,114.60 € ; 11,210.40 € 
C2094;Africa;Zambia;Material de oficina;Offline;Alta;15/03/2022;209464919;20/04/2022;4179; 651.21 € ; 524.96 € ; 2,721,406.59 € ; 2,193,807.84 € 
C3120;NorteamErica;Greenland;Alimento infantil;Online;Alta;17/08/2021;312015855;3/09/2021;1280; 255.28 € ; 159.42 € ; 326,758.40 € ; 204,057.60 € 
C1350;Asia;Turkmenistan;CArnicos;Offline;Baja;21/07/2022;135033404;26/07/2022;8240; 421.89 € ; 364.69 € ; 3,476,373.60 € ; 3,005,045.60 € 
C2520;CentroamErica y Caribe;El Salvador;Alimento infantil;Offline;Media;1/02/2020;252003896;2/03/2020;2408; 255.28 € ; 159.42 € ; 614,714.24 € ; 383,883.36 € 
C4067;Africa;Pakistan;Alimento infantil;Offline;Alta;6/08/2022;406726157;13/08/2022;8163; 255.28 € ; 159.42 € ; 2,083,850.64 € ; 1,301,345.46 € 
C8633;Africa;Libya;Cuidado personal;Offline;Media;15/09/2021;863311517;6/10/2021;1917; 81.73 € ; 56.67 € ; 156,676.41 € ; 108,636.39 € 
C1561;Asia;Taiwan;Bebida;Offline;CrItica;20/04/2022;156183803;28/05/2022;7113; 47.45 € ; 31.79 € ; 337,511.85 € ; 226,122.27 € 
C9400;Europa;Macedonia;Bebida;Offline;Baja;3/02/2021;940079343;17/03/2021;9223; 47.45 € ; 31.79 € ; 437,631.35 € ; 293,199.17 € 
C5400;Australia y OceanIa;Solomon Islands;DomEstico;Offline;Alta;7/05/2022;540046966;9/05/2022;753; 668.27 € ; 502.54 € ; 503,207.31 € ; 378,412.62 € 
C4014;NorteamErica;Mexico;Bebida;Offline;Media;22/02/2022;401447999;27/02/2022;6239; 47.45 € ; 31.79 € ; 296,040.55 € ; 198,337.81 € 
C2399;Africa;Somalia;Cuidado personal;Offline;Alta;8/04/2021;239956271;30/04/2021;7248; 81.73 € ; 56.67 € ; 592,379.04 € ; 410,744.16 € 
C2915;Asia;Taiwan;Frutas;Online;Media;23/11/2020;291558110;1/01/2021;7379; 9.33 € ; 6.92 € ; 68,846.07 € ; 51,062.68 € 
C8625;CentroamErica y Caribe;Cuba;DomEstico;Online;CrItica;7/03/2021;862552344;5/04/2021;7261; 668.27 € ; 502.54 € ; 4,852,308.47 € ; 3,648,942.94 € 
C9795;Australia y OceanIa;Federated States of Micronesia;Frutas;Offline;CrItica;3/09/2022;979550302;3/10/2022;9557; 9.33 € ; 6.92 € ; 89,166.81 € ; 66,134.44 € 
C6394;Australia y OceanIa;Australia;DomEstico;Offline;Alta;17/01/2022;639475810;3/02/2022;3958; 668.27 € ; 502.54 € ; 2,645,012.66 € ; 1,989,053.32 € 
C3595;Asia;Myanmar;Cereales;Offline;Alta;31/01/2022;359565198;1/03/2022;2187; 205.70 € ; 117.11 € ; 449,865.90 € ; 256,119.57 € 
C7273;Europa;Montenegro;Cereales;Online;Baja;9/09/2021;727367293;23/10/2021;3001; 205.70 € ; 117.11 € ; 617,305.70 € ; 351,447.11 € 
C1507;Africa;Nigeria;Ropa;Offline;Media;2/03/2020;150743424;2/03/2020;7184; 109.28 € ; 35.84 € ; 785,067.52 € ; 257,474.56 € 
C7078;CentroamErica y Caribe;The Bahamas;Verduras;Online;Alta;4/07/2021;707867419;2/08/2021;2555; 154.06 € ; 90.93 € ; 393,623.30 € ; 232,326.15 € 
C4972;Africa;Ethiopia;Snacks;Offline;Alta;13/07/2021;497225606;2/08/2021;8961; 152.58 € ; 97.44 € ; 1,367,269.38 € ; 873,159.84 € 
C3876;Australia y OceanIa;Nauru;Verduras;Offline;Alta;30/09/2020;387616813;5/10/2020;3283; 154.06 € ; 90.93 € ; 505,778.98 € ; 298,523.19 € 
C8681;CentroamErica y Caribe;Haiti;DomEstico;Online;Baja;27/01/2020;868152368;23/02/2020;4433; 668.27 € ; 502.54 € ; 2,962,440.91 € ; 2,227,759.82 € 
C6982;CentroamErica y Caribe;Antigua and Barbuda ;Snacks;Online;Alta;29/03/2022;698256099;14/04/2022;8351; 152.58 € ; 97.44 € ; 1,274,195.58 € ; 813,721.44 € 
C9576;Europa;Slovenia;CArnicos;Online;Baja;29/10/2021;957664334;18/11/2021;3013; 421.89 € ; 364.69 € ; 1,271,154.57 € ; 1,098,810.97 € 
C9964;NorteamErica;Greenland;Material de oficina;Online;Baja;12/12/2020;996425902;2/01/2021;3422; 651.21 € ; 524.96 € ; 2,228,440.62 € ; 1,796,413.12 € 
C6849;Africa;Burundi;CosmEticos;Offline;CrItica;13/02/2022;684902131;28/02/2022;6615; 437.20 € ; 263.33 € ; 2,892,078.00 € ; 1,741,927.95 € 
C8637;Europa;Czech Republic;Material de oficina;Offline;Alta;14/02/2021;863766849;24/03/2021;6660; 651.21 € ; 524.96 € ; 4,337,058.60 € ; 3,496,233.60 € 
C1940;Africa;Equatorial Guinea;Material de oficina;Offline;Media;15/09/2022;194006383;22/10/2022;9655; 651.21 € ; 524.96 € ; 6,287,432.55 € ; 5,068,488.80 € 
C1069;CentroamErica y Caribe;Dominican Republic;Ropa;Offline;Alta;7/01/2022;106919562;25/02/2022;8729; 109.28 € ; 35.84 € ; 953,905.12 € ; 312,847.36 € 
C7541;Europa;Poland;Cuidado personal;Online;CrItica;30/04/2020;754117715;24/05/2020;9045; 81.73 € ; 56.67 € ; 739,247.85 € ; 512,580.15 € 
C5575;Europa;Albania;Frutas;Offline;CrItica;27/09/2020;557524669;16/11/2020;2794; 9.33 € ; 6.92 € ; 26,068.02 € ; 19,334.48 € 
C2593;Africa;Sudan;Snacks;Offline;Baja;13/01/2021;259376752;10/02/2021;4200; 152.58 € ; 97.44 € ; 640,836.00 € ; 409,248.00 € 
C6722;NorteamErica;Canada;CArnicos;Online;Baja;31/10/2020;672222793;17/12/2020;4517; 421.89 € ; 364.69 € ; 1,905,677.13 € ; 1,647,304.73 € 
C4289;Europa;Czech Republic;Cereales;Online;Baja;24/02/2020;428924119;6/03/2020;7033; 205.70 € ; 117.11 € ; 1,446,688.10 € ; 823,634.63 € 
C9326;Africa;Madagascar;DomEstico;Offline;CrItica;30/10/2020;932654559;9/11/2020;2065; 668.27 € ; 502.54 € ; 1,379,977.55 € ; 1,037,745.10 € 
C5069;Europa;Estonia;Bebida;Online;Alta;10/04/2022;506900441;10/04/2022;1960; 47.45 € ; 31.79 € ; 93,002.00 € ; 62,308.40 € 
C2454;Africa;Ethiopia;Ropa;Online;Media;4/11/2022;245460593;27/11/2022;6099; 109.28 € ; 35.84 € ; 666,498.72 € ; 218,588.16 € 
C8624;Africa;Republic of the Congo;Snacks;Online;Media;22/04/2021;862446343;26/05/2021;5893; 152.58 € ; 97.44 € ; 899,153.94 € ; 574,213.92 € 
C4422;Europa;Croatia;DomEstico;Offline;CrItica;13/02/2021;442281520;14/03/2021;9785; 668.27 € ; 502.54 € ; 6,539,021.95 € ; 4,917,353.90 € 
C2897;Europa;Switzerland;Bebida;Offline;Alta;5/06/2020;289702451;18/06/2020;8248; 47.45 € ; 31.79 € ; 391,367.60 € ; 262,203.92 € 
C8797;Africa;Angola;Bebida;Offline;CrItica;23/01/2022;879757964;27/02/2022;8787; 47.45 € ; 31.79 € ; 416,943.15 € ; 279,338.73 € 
C5078;Asia;Cambodia;Cereales;Offline;Alta;4/09/2020;507809388;5/09/2020;937; 205.70 € ; 117.11 € ; 192,740.90 € ; 109,732.07 € 
C2395;Africa;Pakistan;DomEstico;Offline;CrItica;6/05/2021;239530551;17/05/2021;1268; 668.27 € ; 502.54 € ; 847,366.36 € ; 637,220.72 € 
C7609;Africa;Malawi;Alimento infantil;Online;Baja;13/12/2020;760907781;6/01/2021;8376; 255.28 € ; 159.42 € ; 2,138,225.28 € ; 1,335,301.92 € 
C1282;Africa;Botswana;Cereales;Offline;Baja;29/01/2021;128239905;10/03/2021;7893; 205.70 € ; 117.11 € ; 1,623,590.10 € ; 924,349.23 € 
C5181;CentroamErica y Caribe;Saint Vincent and the Grenadines;Alimento infantil;Online;CrItica;8/11/2020;518138253;28/11/2020;7478; 255.28 € ; 159.42 € ; 1,908,983.84 € ; 1,192,142.76 € 
C5775;Australia y OceanIa;Kiribati;Snacks;Online;Alta;26/03/2021;577526652;10/04/2021;1825; 152.58 € ; 97.44 € ; 278,458.50 € ; 177,828.00 € 
C3736;CentroamErica y Caribe;Honduras;Material de oficina;Offline;Baja;18/09/2020;373641431;28/10/2020;7657; 651.21 € ; 524.96 € ; 4,986,314.97 € ; 4,019,618.72 € 
C9440;Africa;Israel;CArnicos;Offline;Baja;27/06/2022;944031417;12/08/2022;8730; 421.89 € ; 364.69 € ; 3,683,099.70 € ; 3,183,743.70 € 
C2465;Asia;Brunei;Bebida;Online;Baja;27/07/2021;246557939;14/09/2021;828; 47.45 € ; 31.79 € ; 39,288.60 € ; 26,322.12 € 
C8093;Africa;Senegal;Material de oficina;Online;Baja;9/07/2020;809394824;9/07/2020;6770; 651.21 € ; 524.96 € ; 4,408,691.70 € ; 3,553,979.20 € 
C2810;Europa;Iceland;Verduras;Offline;Alta;24/04/2022;281028401;14/05/2022;1404; 154.06 € ; 90.93 € ; 216,300.24 € ; 127,665.72 € 
C8802;CentroamErica y Caribe;Haiti;Material de oficina;Offline;Baja;20/04/2020;880257499;1/05/2020;6610; 651.21 € ; 524.96 € ; 4,304,498.10 € ; 3,469,985.60 € 
C8461;Europa;Switzerland;Alimento infantil;Online;Media;20/07/2022;846193444;2/09/2022;6299; 255.28 € ; 159.42 € ; 1,608,008.72 € ; 1,004,186.58 € 
C2882;Europa;Italy;CArnicos;Offline;Alta;18/10/2021;288260066;10/11/2021;1414; 421.89 € ; 364.69 € ; 596,552.46 € ; 515,671.66 € 
C7361;Europa;Romania;Cereales;Online;Media;12/08/2022;736193692;1/09/2022;4928; 205.70 € ; 117.11 € ; 1,013,689.60 € ; 577,118.08 € 
C1900;Europa;Georgia;Cereales;Offline;CrItica;30/10/2022;190043151;13/12/2022;6846; 205.70 € ; 117.11 € ; 1,408,222.20 € ; 801,735.06 € 
C7701;NorteamErica;United States of America;CArnicos;Offline;Media;4/09/2020;770169770;18/09/2020;9205; 421.89 € ; 364.69 € ; 3,883,497.45 € ; 3,356,971.45 € 
C1672;Australia y OceanIa;Kiribati;Material de oficina;Offline;CrItica;7/12/2021;167247378;18/01/2022;1071; 651.21 € ; 524.96 € ; 697,445.91 € ; 562,232.16 € 
C1922;Europa;Bosnia and Herzegovina;Snacks;Online;CrItica;8/05/2021;192262303;8/05/2021;3543; 152.58 € ; 97.44 € ; 540,590.94 € ; 345,229.92 € 
C9265;Africa;Mauritius ;Cuidado personal;Offline;Media;23/03/2021;926513373;23/03/2021;4751; 81.73 € ; 56.67 € ; 388,299.23 € ; 269,239.17 € 
C2716;NorteamErica;Greenland;CArnicos;Online;Media;23/05/2021;271611917;9/06/2021;4857; 421.89 € ; 364.69 € ; 2,049,119.73 € ; 1,771,299.33 € 
C6994;Africa;Zimbabwe;Material de oficina;Online;CrItica;31/08/2020;699481761;14/09/2020;1052; 651.21 € ; 524.96 € ; 685,072.92 € ; 552,257.92 € 
C7023;Europa;Belgium;Ropa;Offline;Media;12/02/2021;702359235;1/03/2021;2560; 109.28 € ; 35.84 € ; 279,756.80 € ; 91,750.40 € 
C6427;Europa;Luxembourg;Verduras;Online;Media;9/12/2020;642793166;19/01/2021;5637; 154.06 € ; 90.93 € ; 868,436.22 € ; 512,572.41 € 
C5036;Africa;Sudan;Material de oficina;Online;Baja;28/07/2021;503644883;9/08/2021;8568; 651.21 € ; 524.96 € ; 5,579,567.28 € ; 4,497,857.28 € 
C3380;Africa;Cote d'Ivoire;Cuidado personal;Online;Alta;31/07/2020;338088214;18/09/2020;6670; 81.73 € ; 56.67 € ; 545,139.10 € ; 377,988.90 € 
C7196;Africa;Rwanda;Cereales;Offline;Media;24/08/2021;719609487;21/09/2021;7293; 205.70 € ; 117.11 € ; 1,500,170.10 € ; 854,083.23 € 
C4920;NorteamErica;Mexico;Verduras;Online;Media;14/09/2021;492007529;4/10/2021;4816; 154.06 € ; 90.93 € ; 741,952.96 € ; 437,918.88 € 
C8193;Australia y OceanIa;Tuvalu;Verduras;Offline;CrItica;12/12/2020;819393670;16/12/2020;5651; 154.06 € ; 90.93 € ; 870,593.06 € ; 513,845.43 € 
C2361;Africa;Guinea-Bissau;Frutas;Offline;CrItica;31/05/2021;236191737;1/06/2021;3239; 9.33 € ; 6.92 € ; 30,219.87 € ; 22,413.88 € 
C4971;Europa;Greece;Cereales;Online;CrItica;31/08/2022;497138059;12/10/2022;3054; 205.70 € ; 117.11 € ; 628,207.80 € ; 357,653.94 € 
C7272;CentroamErica y Caribe;Haiti;Bebida;Online;Baja;23/05/2020;727281463;11/07/2020;7601; 47.45 € ; 31.79 € ; 360,667.45 € ; 241,635.79 € 
C5719;Africa;Yemen;CArnicos;Online;Media;11/02/2022;571983277;14/02/2022;1417; 421.89 € ; 364.69 € ; 597,818.13 € ; 516,765.73 € 
C6469;Europa;Russia;Cuidado personal;Offline;Baja;13/01/2020;646917331;13/02/2020;6069; 81.73 € ; 56.67 € ; 496,019.37 € ; 343,930.23 € 
C2880;Africa;Tunisia ;Alimento infantil;Offline;Media;18/01/2021;288069951;3/02/2021;5155; 255.28 € ; 159.42 € ; 1,315,968.40 € ; 821,810.10 € 
C7017;Asia;India;Verduras;Online;Media;14/06/2022;701739966;16/07/2022;9305; 154.06 € ; 90.93 € ; 1,433,528.30 € ; 846,103.65 € 
C9145;Asia;Taiwan;Cereales;Online;Alta;9/12/2021;914538705;26/12/2021;1181; 205.70 € ; 117.11 € ; 242,931.70 € ; 138,306.91 € 
C9233;Africa;Morocco;Snacks;Offline;Alta;23/11/2021;923389995;9/01/2022;474; 152.58 € ; 97.44 € ; 72,322.92 € ; 46,186.56 € 
C3455;Africa;Zimbabwe;Bebida;Online;Media;1/04/2022;345530164;9/04/2022;8909; 47.45 € ; 31.79 € ; 422,732.05 € ; 283,217.11 € 
C6685;Africa;Lebanon;Ropa;Online;Baja;25/11/2021;668508040;25/12/2021;5240; 109.28 € ; 35.84 € ; 572,627.20 € ; 187,801.60 € 
C3001;Australia y OceanIa;Federated States of Micronesia;Material de oficina;Offline;Alta;27/02/2020;300184953;29/02/2020;253; 651.21 € ; 524.96 € ; 164,756.13 € ; 132,814.88 € 
C4187;Europa;Macedonia;Frutas;Online;Baja;3/01/2021;418734729;6/01/2021;1766; 9.33 € ; 6.92 € ; 16,476.78 € ; 12,220.72 € 
C9226;Africa;Ghana;CosmEticos;Online;Media;11/04/2020;922643697;7/05/2020;9628; 437.20 € ; 263.33 € ; 4,209,361.60 € ; 2,535,341.24 € 
C8807;NorteamErica;Greenland;Material de oficina;Offline;Alta;30/04/2021;880710685;19/06/2021;718; 651.21 € ; 524.96 € ; 467,568.78 € ; 376,921.28 € 
C7820;Africa;Bahrain;DomEstico;Online;Baja;20/03/2022;782047021;6/04/2022;3947; 668.27 € ; 502.54 € ; 2,637,661.69 € ; 1,983,525.38 € 
C2860;Europa;Serbia;Alimento infantil;Offline;CrItica;29/10/2022;286076533;10/11/2022;5258; 255.28 € ; 159.42 € ; 1,342,262.24 € ; 838,230.36 € 
C4725;Africa;Lebanon;Alimento infantil;Offline;Alta;1/08/2020;472535550;29/08/2020;2625; 255.28 € ; 159.42 € ; 670,110.00 € ; 418,477.50 € 
C6914;Europa;Monaco;CArnicos;Online;Alta;19/06/2020;691472899;7/08/2020;1052; 421.89 € ; 364.69 € ; 443,828.28 € ; 383,653.88 € 
C8132;Africa;Iran;Alimento infantil;Online;Alta;18/02/2022;813249909;10/03/2022;7575; 255.28 € ; 159.42 € ; 1,933,746.00 € ; 1,207,606.50 € 
C7785;Africa;Mauritius ;Frutas;Online;Media;12/05/2021;778540408;9/06/2021;6263; 9.33 € ; 6.92 € ; 58,433.79 € ; 43,339.96 € 
C1483;CentroamErica y Caribe;Saint Kitts and Nevis ;CArnicos;Online;CrItica;17/01/2020;148330724;7/02/2020;3212; 421.89 € ; 364.69 € ; 1,355,110.68 € ; 1,171,384.28 € 
C3539;Europa;Bulgaria;Frutas;Online;Baja;27/11/2021;353919684;1/01/2022;1554; 9.33 € ; 6.92 € ; 14,498.82 € ; 10,753.68 € 
C6469;Europa;Italy;Ropa;Offline;Media;1/07/2022;646918618;19/07/2022;6450; 109.28 € ; 35.84 € ; 704,856.00 € ; 231,168.00 € 
C3492;Africa;Namibia;Verduras;Offline;Baja;23/01/2022;349251353;3/02/2022;91; 154.06 € ; 90.93 € ; 14,019.46 € ; 8,274.63 € 
C2031;Europa;San Marino;Bebida;Online;Media;31/03/2021;203154218;13/04/2021;6702; 47.45 € ; 31.79 € ; 318,009.90 € ; 213,056.58 € 
C1211;CentroamErica y Caribe;The Bahamas;Bebida;Offline;Baja;8/07/2022;121176040;23/07/2022;7538; 47.45 € ; 31.79 € ; 357,678.10 € ; 239,633.02 € 
C5361;Africa;Lebanon;Alimento infantil;Online;Baja;7/03/2020;536178147;27/03/2020;5884; 255.28 € ; 159.42 € ; 1,502,067.52 € ; 938,027.28 € 
C1513;Australia y OceanIa;Australia;Verduras;Online;Alta;21/10/2021;151334369;7/11/2021;2058; 154.06 € ; 90.93 € ; 317,055.48 € ; 187,133.94 € 
C8901;Asia;Tajikistan;Cuidado personal;Online;Baja;23/01/2021;890131032;5/02/2021;8408; 81.73 € ; 56.67 € ; 687,185.84 € ; 476,481.36 € 
C2463;CentroamErica y Caribe;El Salvador;DomEstico;Online;Alta;14/01/2022;246366965;5/03/2022;4315; 668.27 € ; 502.54 € ; 2,883,585.05 € ; 2,168,460.10 € 
